"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-09-21","97.5","-1.0355","5.4115","Jacob deGrom",475582,594798,"field_out","hit_into_play",,,,,"14","Ryan Zimmerman grounds out, first baseman Dominic Smith to pitcher Jacob deGrom.  ","R","R","R","WSH","NYM","X",3,"ground_ball",2,1,2018,"-0.5141","1.1325","1.0026","2.2247","null","null","null",2,7,"Bot","153.50","167.46",,,519023,,"180922_011846","6.8032","-141.9048","-5.8380","-8.6650","31.5722","-15.2898","3.3882","1.6012","53","82.5","1.1930","99.1470","2347","7.1330",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.3662","0.226","0.199","0.00",1,0,0,2,57,"4","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.5","-1.1177","5.5349","Jacob deGrom",475582,594798,"null","foul",,,,,"5","null","R","R","R","WSH","NYM","S","null","null",2,0,2018,"-0.2812","1.2316","-0.0675","2.3427","null","null","null",2,7,"Bot","null","null",,,519023,,"180922_011813","3.4697","-140.6056","-5.8475","-4.5290","30.0714","-14.5228","3.4169","1.6879","null","null","null","97.5290","2448","6.6730",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.8266","null","null","null","null","null","null","null",57,"3","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.8","-1.1026","5.5043","Jacob deGrom",475582,594798,"null","ball",,,,,"1","null","R","R","R","WSH","NYM","B","null","null",1,0,2018,"-0.3389","1.2837","-0.5539","3.4925","null","null","null",2,7,"Bot","null","null",,,519023,,"180922_011752","2.2838","-141.2238","-2.9045","-5.1279","29.8781","-14.1412","3.6467","1.7457","null","null","null","98.4010","2402","6.8880",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.6117","null","null","null","null","null","null","null",57,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","98.0","-1.1222","5.3921","Jacob deGrom",475582,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",0,0,2018,"-0.6111","1.3249","1.4312","0.5452","null","null","null",2,7,"Bot","null","null",,,519023,,"180922_011734","8.5241","-142.4038","-11.0305","-10.4282","29.0470","-11.2295","3.6180","1.7168","null","null","null","100.2760","2471","7.3680",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.1313","null","null","null","null","null","null","null",57,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.8","-1.0857","5.4318","Jacob deGrom",665742,594798,"field_out","hit_into_play",,,,,"4","Juan Soto grounds out softly, pitcher Jacob deGrom to first baseman Dominic Smith.  ","R","L","R","WSH","NYM","X",1,"ground_ball",1,0,2018,"-1.1249","0.4818","-0.6151","1.9943","null","null","null",1,7,"Bot","134.71","183.72",,,519023,,"180922_011653","3.7362","-132.4700","-3.9104","-14.4732","25.3185","-25.6865","3.0431","1.4278","null","82.9","-20.6990","92.9910","1684","7.2150",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.2849","0.065","0.060","0.00",1,0,0,2,56,"2","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.4","-1.1915","5.4470","Jacob deGrom",665742,594798,"null","ball",,,,,"11","null","R","L","R","WSH","NYM","B","null","null",0,0,2018,"-0.9943","0.1816","-2.0376","3.6012","null","null","null",1,7,"Bot","null","null",,,519023,,"180922_011639","0.0640","-131.8879","0.8655","-12.0166","24.4545","-30.2973","3.2157","1.4278","null","null","null","92.3840","1646","7.0480",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.4511","null","null","null","null","null","null","null",56,"1","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"FT","2018-09-21","97.5","-1.0669","5.4450","Jacob deGrom",543685,594798,"field_out","hit_into_play",,,,,"6","Anthony Rendon grounds out, shortstop Amed Rosario to first baseman Dominic Smith.  ","R","R","R","WSH","NYM","X",6,"ground_ball",1,2,2018,"-1.0696","0.9622","0.5060","2.2699","null","null","null",0,7,"Bot","112.86","155.78",,,519023,,"180922_011555","6.9402","-142.0050","-5.4812","-16.5876","30.4947","-17.5649","3.1870","1.4278","4","96.3","-26.9770","99.9020","2302","7.4280",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.0720","0.150","0.120","0.00",1,0,0,2,55,"4","2-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","92.9","-0.9993","5.5168","Jacob deGrom",543685,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",0,2,2018,"0.3562","0.3469","1.6476","-0.0303","null","null","null",0,7,"Bot","null","null",,,519023,,"180922_011535","6.0454","-135.0471","-9.3101","3.2273","27.5808","-26.1025","3.2157","1.4567","null","null","null","94.0680","2502","6.8900",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.6091","null","null","null","null","null","null","null",55,"3","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.4","-1.0240","5.5096","Jacob deGrom",543685,594798,"null","foul",,,,,"9","null","R","R","R","WSH","NYM","S","null","null",0,1,2018,"-0.5948","1.4464","0.6220","1.9471","null","null","null",0,7,"Bot","null","null",,,519023,,"180922_011514","5.8933","-141.7535","-7.5629","-9.5116","31.0924","-10.7030","3.3020","1.4856","99","82.3","5.7006","98.8090","2382","6.9770",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5226","null","null","null","null","null","null","null",55,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.3","-1.1627","5.4242","Jacob deGrom",543685,594798,"null","called_strike",,,,,"9","null","R","R","R","WSH","NYM","S","null","null",0,0,2018,"-0.6306","1.2143","0.3426","1.6640","null","null","null",0,7,"Bot","null","null",,,519023,,"180922_011458","5.5852","-141.6979","-7.5466","-9.8950","29.9120","-13.9670","3.3020","1.4856","null","null","null","98.8280","2319","6.9290",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5704","null","null","null","null","null","null","null",55,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.5","-1.0034","5.4426","Jacob deGrom",547180,594798,"field_out","hit_into_play",,,,,"13","Bryce Harper grounds out softly to pitcher Jacob deGrom.  ","R","L","R","WSH","NYM","X",1,"ground_ball",0,0,2018,"-1.1953","-0.0155","-0.9492","2.1443","null","null","null",2,6,"Bot","138.26","180.67",,,519023,,"180922_010031","2.7408","-131.9497","-2.3222","-14.7254","26.9659","-32.0731","3.1870","1.3989","1","56.8","-67.1060","91.4830","1673","6.6870",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.8128","0.181","0.135","0.00",1,0,0,1,50,"1","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","91.3","-1.1797","5.4840","Jacob deGrom",607208,594798,"strikeout","swinging_strike",,,,,"6","Trea Turner strikes out swinging.  ","R","R","R","WSH","NYM","S",2,"null",3,2,2018,"0.3907","0.4489","0.6397","2.1124","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005954","3.7604","-133.1221","-3.6718","3.9780","26.0740","-26.2235","3.2445","1.4856","null","null","null","92.3140","2582","6.5900",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.9093","null","null","0.00",1,0,0,"null",49,"7","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","92.0","-1.0610","5.4854","Jacob deGrom",607208,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",2,2,2018,"0.3384","0.5134","1.4481","1.4396","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005938","5.6726","-134.0147","-5.6599","3.0463","26.2842","-24.9312","3.1582","1.4278","null","null","null","93.1840","2616","6.7270",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.7726","null","null","null","null","null","null","null",49,"6","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","90.8","-1.1247","5.5206","Jacob deGrom",607208,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",1,2,2018,"0.6360","0.2873","1.6227","1.2530","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005924","5.5254","-132.1481","-5.4450","6.4512","25.3024","-27.9316","3.2157","1.5723","null","null","null","91.3110","2703","6.3630",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"54.1361","null","null","null","null","null","null","null",49,"5","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FT","2018-09-21","96.8","-1.0295","5.4407","Jacob deGrom",607208,594798,"null","foul",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",1,2,2018,"-0.8526","0.7072","0.3847","2.5106","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005905","5.8726","-141.0229","-4.0401","-12.9881","29.7611","-21.7387","3.1870","1.4567","null","null","null","98.6860","2256","7.1200",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.3799","null","null","null","null","null","null","null",49,"4","2-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","98.3","-0.9824","5.4135","Jacob deGrom",607208,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",0,2,2018,"-0.4198","1.2778","1.2115","1.9510","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005852","6.9980","-142.9923","-7.0090","-7.4023","31.2946","-12.9502","3.2157","1.5145","null","null","null","99.3940","2393","6.8010",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.6982","null","null","null","null","null","null","null",49,"3","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.8","-1.2477","5.4026","Jacob deGrom",607208,594798,"null","foul",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",0,1,2018,"-0.4394","1.2800","0.3154","2.2755","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005828","5.3334","-142.4099","-6.0764","-7.3233","31.5181","-13.1080","3.4169","1.5434","null","null","null","99.3830","2360","7.0500",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.4492","null","null","null","null","null","null","null",49,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.0","-1.0328","5.4121","Jacob deGrom",607208,594798,"null","foul",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",0,0,2018,"-0.2997","1.3416","0.6018","2.6273","null","null","null",1,6,"Bot","null","null",,,519023,,"180922_005816","5.2179","-141.4750","-5.2780","-5.3522","31.2140","-12.3523","3.3882","1.5723","292","88.5","40.8238","99.5590","2372","7.5090",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"52.9903","null","null","null","null","null","null","null",49,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.0","-1.3109","5.4477","Jacob deGrom",645302,594798,"field_out","hit_into_play",,,,,"2","Victor Robles pops out to first baseman Dominic Smith in foul territory.  ","R","R","R","WSH","NYM","X",3,"popup",1,0,2018,"-0.4811","1.3796","-0.1201","2.8608","null","null","null",0,6,"Bot","148.42","202.51",,,519023,,"180922_005733","4.3199","-141.3023","-4.5938","-7.4788","32.3650","-12.7158","3.2732","1.6012","84","89.3","80.8480","97.5800","2471","6.5700",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.9294","0.000","0.000","0.00",1,0,0,3,48,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.6","-1.0445","5.4157","Jacob deGrom",645302,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",0,0,2018,"-0.2991","1.2310","1.2718","1.3583","null","null","null",0,6,"Bot","null","null",,,519023,,"180922_005716","7.0426","-140.6993","-8.3997","-5.6415","29.6882","-13.4474","3.2445","1.4278","null","null","null","99.1120","2449","7.4800",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.0194","null","null","null","null","null","null","null",48,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","91.4","-1.0330","5.5335","Jacob deGrom",605452,594798,"strikeout","called_strike",,,,,"14","Joe Ross called out on strikes.  ","R","R","R","WSH","NYM","S",2,"null",1,2,2018,"0.3208","0.2215","1.0972","2.5157","null","null","571851.00",2,5,"Bot","null","null",,,519023,,"180922_004330","4.7058","-133.2504","-2.3257","3.0367","24.2792","-29.2334","3.6081","1.6515","null","null","null","92.6160","2439","6.5740",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.9254","null","null","0.00",1,0,0,"null",43,"4","Slider",1,4,1,4,4,1,1,4,"Strategic","Standard"
"FT","2018-09-21","97.3","-1.0666","5.4333","Jacob deGrom",605452,594798,"null","foul",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",1,1,2018,"-0.7702","1.0638","0.4346","2.7222","null","null","571851.00",2,5,"Bot","null","null",,,519023,,"180922_004309","5.9362","-141.8315","-4.4239","-11.9288","27.0467","-16.5657","3.6468","1.7457","175","77.2","15.8029","99.5580","2363","7.0780",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.4214","null","null","null","null","null","null","null",43,"3","2-Seam Fastball",1,4,1,4,4,1,1,4,"Strategic","Standard"
"FF","2018-09-21","96.5","-0.9867","5.5110","Jacob deGrom",605452,594798,"null","ball",,,,,"12","null","R","R","R","WSH","NYM","B","null","null",0,1,2018,"-0.5196","1.1144","0.9989","2.8752","null","null","571851.00",2,5,"Bot","null","null",,,519023,,"180922_004251","6.5894","-140.7288","-4.2058","-8.3867","26.4334","-16.2005","3.4745","1.6302","null","null","null","98.6330","2326","6.9820",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5173","null","null","null","null","null","null","null",43,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Strategic","Standard"
"FF","2018-09-21","97.0","-1.0692","5.4099","Jacob deGrom",605452,594798,"null","called_strike",,,,,"9","null","R","R","R","WSH","NYM","S","null","null",0,0,2018,"-0.6212","1.1533","0.5801","2.0901","null","null","571851.00",2,5,"Bot","null","null",,,519023,,"180922_004235","5.9697","-141.3733","-6.2509","-9.7921","26.7111","-15.0531","3.5606","1.6590","null","null","null","99.3140","2331","7.1090",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.3904","null","null","null","null","null","null","null",43,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Strategic","Standard"
"CU","2018-09-21","84.4","-1.1708","5.5031","Jacob deGrom",571851,594798,"single","hit_into_play_no_out",,,,,"6","Spencer Kieboom singles on a ground ball to center fielder Brandon Nimmo.  ","R","R","R","WSH","NYM","X","null","ground_ball",2,1,2018,"0.4595","-0.5191","0.5451","2.3289","null","null","null",2,5,"Bot","111.85","86.19",,,519023,,"180922_004200","3.0911","-123.0693","-0.1170","4.2247","20.2483","-37.6781","3.2446","1.4568","54","97.0","2.1440","85.3040","2469","6.3820",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"54.1179","0.465","0.426","0.90",1,1,0,4,42,"4","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.6","-1.2466","5.4142","Jacob deGrom",571851,594798,"null","foul",,,,,"5","null","R","R","R","WSH","NYM","S","null","null",2,0,2018,"-0.3435","1.3447","-0.0558","2.5611","null","null","null",2,5,"Bot","null","null",,,519023,,"180922_004139","4.0572","-140.8799","-5.3365","-5.6148","30.8898","-12.6720","3.2158","1.4278","229","79.2","39.0476","98.5970","2405","7.2090",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.2909","null","null","null","null","null","null","null",42,"3","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.8","-1.2664","5.4779","Jacob deGrom",571851,594798,"null","ball",,,,,"11","null","R","R","R","WSH","NYM","B","null","null",1,0,2018,"-0.3488","1.2658","-0.9902","2.5543","null","null","null",2,5,"Bot","null","null",,,519023,,"180922_004121","1.5594","-141.0842","-5.2691","-5.0751","30.6704","-14.0274","3.2158","1.4278","null","null","null","97.9280","2356","6.7380",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.7617","null","null","null","null","null","null","null",42,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.3","-1.2245","5.3734","Jacob deGrom",571851,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",0,0,2018,"-0.4967","1.2318","0.8708","1.4104","null","null","null",2,5,"Bot","null","null",,,519023,,"180922_004106","6.8521","-141.5722","-8.0952","-8.2992","30.4253","-13.6809","3.2446","1.4857","null","null","null","98.5400","2383","6.8580",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.6418","null","null","null","null","null","null","null",42,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.0","-1.1227","5.4410","Jacob deGrom",594694,594798,"field_out","hit_into_play",,,,,"6","Wilmer Difo grounds out to first baseman Dominic Smith.  ","R","L","R","WSH","NYM","X",3,"ground_ball",0,1,2018,"-0.9434","0.7227","0.3682","1.9899","null","null","null",1,5,"Bot","161.12","169.49",,,519023,,"180922_004027","5.8968","-131.1713","-4.3479","-12.4725","24.5523","-22.7966","3.1295","1.4278","4","75.0","-25.8780","92.3140","1689","7.3300",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.1698","0.065","0.048","0.00",1,0,0,2,41,"2","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.8","-1.1655","5.4277","Jacob deGrom",594694,594798,"null","foul_bunt",,,,,"8","null","R","L","R","WSH","NYM","S","null","null",0,0,2018,"-0.7550","1.4196","0.2366","1.8292","null","null","null",1,5,"Bot","null","null",,,519023,,"180922_003942","5.5818","-140.9581","-7.5150","-11.5221","29.5089","-11.3009","3.3165","1.5724","36","31.6","13.4178","98.4400","2456","6.9930",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5060","null","null","null","null","null","null","null",41,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.6","-1.0871","5.4503","Jacob deGrom",475582,594798,"field_out","hit_into_play",,,,,"7","Ryan Zimmerman grounds out, shortstop Amed Rosario to first baseman Dominic Smith.  ","R","R","R","WSH","NYM","X",6,"ground_ball",1,1,2018,"-1.3043","0.4820","-0.2947","2.2274","null","null","null",0,5,"Bot","107.78","151.21",,,519023,,"180922_003906","4.8707","-132.0848","-3.2732","-16.5741","25.6229","-25.9355","3.5032","1.7168","7","101.1","-17.7350","92.0140","1727","6.8360",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.6638","0.213","0.184","0.00",1,0,0,2,40,"3","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.8","-1.1675","5.4540","Jacob deGrom",475582,594798,"null","foul",,,,,"5","null","R","R","R","WSH","NYM","S","null","null",1,0,2018,"-0.3769","1.2144","0.2011","2.7957","null","null","null",0,5,"Bot","null","null",,,519023,,"180922_003845","4.6055","-141.1086","-4.4918","-6.1726","30.6513","-14.7031","3.5032","1.6590","null","null","null","98.4740","2417","7.0290",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.4705","null","null","null","null","null","null","null",40,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","96.8","-1.1469","5.4442","Jacob deGrom",475582,594798,"null","ball",,,,,"14","null","R","R","R","WSH","NYM","B","null","null",0,0,2018,"-0.5848","1.2534","0.6201","1.4779","null","null","null",0,5,"Bot","null","null",,,519023,,"180922_003832","6.1490","-140.8121","-8.0813","-9.2687","29.3675","-13.5420","3.5894","1.7168","null","null","null","98.2320","2296","6.9290",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5702","null","null","null","null","null","null","null",40,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.8","-1.0847","5.4309","Jacob deGrom",665742,594798,"field_out","hit_into_play",,,,,"1","Juan Soto grounds out softly, pitcher Jacob deGrom to first baseman Dominic Smith.  ","R","L","R","WSH","NYM","X",1,"ground_ball",3,2,2018,"-0.8481","0.3480","-0.3069","2.7178","null","null","null",2,4,"Bot","138.77","184.73",,,519023,,"180922_002724","4.0024","-132.5231","-1.7766","-11.4035","26.8067","-27.5954","2.9281","1.1675","1","67.8","-63.1310","94.0110","1798","7.8940",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"52.6058","0.218","0.213","0.00",1,0,0,2,35,"7","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","93.3","-1.0798","5.4417","Jacob deGrom",665742,594798,"null","ball",,,,,"14","null","R","L","R","WSH","NYM","B","null","null",2,2,2018,"0.2682","0.5953","2.2052","1.0981","null","null","null",2,4,"Bot","null","null",,,519023,,"180922_002656","7.9652","-135.8569","-6.9305","1.9119","26.0123","-23.3730","2.9281","1.2254","null","null","null","95.1820","2523","7.0630",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.4364","null","null","null","null","null","null","null",35,"6","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.6","-1.2133","5.5165","Jacob deGrom",665742,594798,"null","foul",,,,,"12","null","R","L","R","WSH","NYM","S","null","null",2,2,2018,"-0.4923","1.2253","0.2580","3.1094","null","null","null",2,4,"Bot","null","null",,,519023,,"180922_002626","5.2199","-142.1884","-3.9690","-8.0533","31.7988","-14.3147","2.9856","1.2832","null","null","null","99.4230","2437","7.1820",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.3171","null","null","null","null","null","null","null",35,"5","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FT","2018-09-21","96.4","-1.0252","5.4236","Jacob deGrom",665742,594798,"null","ball",,,,,"12","null","R","L","R","WSH","NYM","B","null","null",1,2,2018,"-0.9081","0.9708","1.5408","2.8009","null","null","null",2,4,"Bot","null","null",,,519023,,"180922_002605","9.0834","-140.3437","-3.7659","-14.2833","29.1298","-18.2988","2.8993","1.2254","null","null","null","98.2350","2309","7.1090",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.3909","null","null","null","null","null","null","null",35,"4","2-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.9","-0.9381","5.4231","Jacob deGrom",665742,594798,"null","swinging_strike",,,,,"5","null","R","L","R","WSH","NYM","S","null","null",1,1,2018,"-1.0556","0.4634","0.0333","2.3217","null","null","null",2,4,"Bot","null","null",,,519023,,"180922_002542","4.8185","-132.5150","-2.9544","-13.7342","27.3905","-26.1475","3.0720","1.3122","null","null","null","92.3330","1689","6.9730",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5265","null","null","null","null","null","null","null",35,"3","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"CH","2018-09-21","90.0","-1.1708","5.4201","Jacob deGrom",665742,594798,"null","ball",,,,,"11","null","R","L","R","WSH","NYM","B","null","null",0,1,2018,"-1.2787","0.3661","-2.3162","2.8623","null","null","null",2,4,"Bot","null","null",,,519023,,"180922_002526","-0.0513","-131.2560","-1.2218","-15.1765","27.5674","-27.7427","3.1295","1.4278","null","null","null","91.6060","1726","7.1190",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.3809","null","null","null","null","null","null","null",35,"2","Changeup",1,4,1,4,4,1,1,4,"Standard","Standard"
"CU","2018-09-21","84.3","-1.3016","5.5644","Jacob deGrom",665742,594798,"null","foul",,,,,"4","null","R","L","R","WSH","NYM","S","null","null",0,0,2018,"0.2082","-0.2282","-0.3052","2.4647","null","null","null",2,4,"Bot","null","null",,,519023,,"180922_002505","1.9123","-122.9305","-0.4342","1.7754","23.0507","-34.6246","3.1583","1.4278","null","null","null","85.0680","2528","6.5500",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.9497","null","null","null","null","null","null","null",35,"1","Curveball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FT","2018-09-21","97.7","-1.1275","5.4127","Jacob deGrom",543685,594798,"strikeout","called_strike",,,,,"12","Anthony Rendon called out on strikes.  ","R","R","R","WSH","NYM","S",2,"null",0,2,2018,"-0.7072","0.8210","0.3266","3.2968","null","null","null",1,4,"Bot","null","null",,,519023,,"180922_002417","5.6834","-142.4087","-2.2313","-11.1346","30.1672","-20.3355","3.1561","1.4568","null","null","null","99.6200","2324","7.0880",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.4116","null","null","0.00",1,0,0,"null",34,"3","2-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","98.4","-1.1770","5.4064","Jacob deGrom",543685,594798,"null","foul",,,,,"3","null","R","R","R","WSH","NYM","S","null","null",0,1,2018,"-0.4385","1.4279","0.5998","2.6149","null","null","null",1,4,"Bot","null","null",,,519023,,"180922_002353","5.9315","-143.2884","-5.5943","-7.4780","31.2094","-10.9857","3.1008","1.4568","null","null","null","99.8370","2400","6.9170",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5827","null","null","null","null","null","null","null",34,"2","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"FF","2018-09-21","97.3","-1.0965","5.4168","Jacob deGrom",543685,594798,"null","foul",,,,,"6","null","R","R","R","WSH","NYM","S","null","null",0,0,2018,"-0.4125","1.3846","0.3131","2.3009","null","null","null",1,4,"Bot","null","null",,,519023,,"180922_002332","4.8082","-141.7378","-6.1790","-6.7490","31.4370","-11.9116","3.2158","1.4278","null","null","null","98.6420","2413","6.9150",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.5843","null","null","null","null","null","null","null",34,"1","4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard"
"SL","2018-09-21","92.5","-1.1389","5.5247","Jacob deGrom",547180,594798,"strikeout","swinging_strike",,,,,"14","Bryce Harper strikes out swinging.  ","R","L","R","WSH","NYM","S",2,"null",1,2,2018,"0.4455","0.4448","1.2872","1.6927","null","null","null",0,4,"Bot","null","null",,,519023,,"180922_002259","5.2571","-134.8423","-5.0862","4.5692","25.5190","-25.8250","2.9281","1.2254","null","null","null","93.9460","2465","6.7530",531707,594798,519023,642086,643446,453943,642708,624424,607043,457803,"53.7469","null","null","0.00",1,0,0,"null",33,"4","Slider",1,4,1,4,4,1,1,4,"Standard","Standard"
