pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,game_pitch_num,season_year,season_type,runner_on,scoring_position
FF,2016-05-15,92.3,-1.3271,5.7889,Jacob deGrom,471865,594798,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,COL,NYM,B,NA,NA,0,0,2016,-0.4278166666666667,1.1445666666666667,-0.121,4.175,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,608700,NA,160515_151104,3.136,-134.433,-0.162,-3.967,25.063,-19.853,3.69,1.7,NA,NA,NA,93.713,2293,6.56,447429,446263,435522,493472,452678,624424,493316,457477,53.94,NA,NA,NA,NA,NA,NA,NA,32,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Strategic,Standard,44,2016,Regular,0,0
CU,2016-05-15,78.5,-1.335,5.7724,Jacob deGrom,471865,594798,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,COL,NYM,B,NA,NA,1,0,2016,1.0250833333333333,-0.28733333333333333,-1.19,3.528,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,608700,NA,160515_151115,-2.581,-114.334,2.892,11.158,18.065,-36.669,3.56,1.65,NA,NA,NA,78.891,2578,6.066,447429,446263,435522,493472,452678,624424,493316,457477,54.4344,NA,NA,NA,NA,NA,NA,NA,32,2,Curveball,1,3,1,3,3,1,1,3,Strategic,Standard,45,2016,Regular,0,0
CU,2016-05-15,76.7,-1.2577,5.8592,Jacob deGrom,471865,594798,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,COL,NYM,B,NA,NA,2,0,2016,0.8399916666666667,-0.21423333333333333,-1.469,2.921,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,608700,NA,160515_151128,-2.693,-111.746,1.744,8.969,16.866,-35.824,3.51,1.62,NA,NA,NA,77.217,NA,6.091,447429,446263,435522,493472,452678,624424,493316,457477,54.4098,NA,NA,NA,NA,NA,NA,NA,32,3,Curveball,1,3,1,3,3,1,1,3,Strategic,Standard,46,2016,Regular,0,0
FF,2016-05-15,92.2,-1.3222,5.6362,Jacob deGrom,471865,594798,NA,called_strike,NA,NA,NA,NA,5,NA,R,L,R,COL,NYM,S,NA,NA,3,0,2016,-0.443125,0.9697,-0.185,2.667,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,608700,NA,160515_151143,3.038,-134.285,-3.209,-4.177,24.783,-22.144,3.68,1.68,NA,NA,NA,94.034,2194,6.843,447429,446263,435522,493472,452678,624424,493316,457477,53.6572,NA,NA,NA,NA,NA,NA,NA,32,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Strategic,Standard,47,2016,Regular,0,0
SL,2016-05-15,86.8,-1.2049,5.8549,Jacob deGrom,471865,594798,walk,ball,NA,NA,NA,NA,13,Carlos Gonzalez walks.,R,L,R,COL,NYM,B,NA,NA,3,1,2016,0.3543,0.5110333333333333,-0.889,1.79,NA,NA,NA,2,4,Bot,NA,NA,NA,NA,608700,NA,160515_151156,-0.507,-126.298,-3.754,5.769,19.409,-28.506,3.56,1.67,NA,NA,NA,87.923,2400,6.348,447429,446263,435522,493472,452678,624424,493316,457477,54.1523,NA,NA,0.7,1,0,0,NA,32,5,Slider,1,3,1,3,3,1,1,3,Strategic,Standard,48,2016,Regular,0,0
SL,2016-05-15,85.5,-1.291,5.9429,Jacob deGrom,448602,594798,field_out,hit_into_play,NA,NA,NA,NA,4,Mark Reynolds flies out to center fielder Yoenis Cespedes.,R,R,R,COL,NYM,X,8,fly_ball,0,0,2016,0.3570833333333333,0.4723333333333333,-0.449,2.416,NA,NA,471865,2,4,Bot,131.48,110.38,NA,NA,608700,NA,160515_151237,0.66,-124.532,-1.89,5.596,20.424,-29.063,3.57,1.62,283,84.3,45.441,86.742,2359,6.379,447429,446263,435522,493472,452678,624424,493316,457477,54.1211,0.004,0.003,0,1,0,0,3,33,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,49,2016,Regular,1,0
CU,2016-05-15,76.9,-1.354,5.7885,Jacob deGrom,518934,594798,NA,called_strike,NA,NA,NA,NA,5,NA,R,R,R,COL,NYM,S,NA,NA,0,0,2016,0.5393916666666667,-0.14686666666666667,0.005,2.794,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,608700,NA,160515_152120,1.174,-112.092,1.294,6.207,17.559,-35.217,3.39,1.64,NA,NA,NA,77.334,NA,6.046,447429,446263,435522,493472,452678,624424,493316,457477,54.4543,NA,NA,NA,NA,NA,NA,NA,37,1,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,50,2016,Regular,0,0
SL,2016-05-15,90.9,-1.0249,5.7892,Jacob deGrom,518934,594798,NA,called_strike,NA,NA,NA,NA,4,NA,R,R,R,COL,NYM,S,NA,NA,0,1,2016,-0.05624166666666667,1.1904333333333332,-0.667,2.708,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,608700,NA,160515_152134,0.609,-132.39,-3.644,0.949,24.985,-19.678,3.46,1.64,NA,NA,NA,92.298,1979,6.686,447429,446263,435522,493472,452678,624424,493316,457477,53.8144,NA,NA,NA,NA,NA,NA,NA,37,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,51,2016,Regular,0,0
FF,2016-05-15,92,-1.1788,6.0418,Jacob deGrom,518934,594798,NA,foul,NA,NA,NA,NA,11,NA,R,R,R,COL,NYM,S,NA,NA,0,2,2016,-0.7757333333333334,1.0012333333333334,-0.988,2.916,NA,NA,NA,0,5,Bot,NA,NA,NA,NA,608700,NA,160515_152150,1.548,-133.98,-2.795,-8.461,28.198,-21.913,3.56,1.64,NA,NA,NA,92.701,2206,6.372,447429,446263,435522,493472,452678,624424,493316,457477,54.1286,NA,NA,NA,NA,NA,NA,NA,37,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,52,2016,Regular,0,0
CH,2016-05-15,83.9,-1.2596,5.7531,Jacob deGrom,518934,594798,field_out,hit_into_play,NA,NA,NA,NA,4,"DJ LeMahieu grounds out, shortstop Asdrubal Cabrera to first baseman Lucas Duda.",R,R,R,COL,NYM,X,6,ground_ball,0,2,2016,-0.7242416666666667,0.7762,-0.443,2.747,NA,NA,NA,0,5,Bot,118.79,140.39,NA,NA,608700,NA,160515_152212,2.56,-122.159,-1.4,-6.531,21.23,-25.955,3.56,1.64,10,96.7,-15.814,85.527,1658,6.886,447429,446263,435522,493472,452678,624424,493316,457477,53.6143,0.217,0.197,0,1,0,0,2,37,4,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,53,2016,Regular,0,0
SL,2016-05-15,87,-1.3056,5.9928,Jacob deGrom,572863,594798,field_out,hit_into_play,NA,NA,NA,NA,12,Dustin Garneau bunt pops out to catcher Kevin Plawecki.,R,R,R,COL,NYM,X,2,popup,0,0,2016,0.3139416666666667,0.6744333333333333,1.039,2.498,NA,NA,NA,1,5,Bot,127.92,187.18,NA,NA,608700,NA,160515_152248,4.051,-126.591,-2.334,5.214,24.209,-26.694,3.31,1.47,NA,80,69,87.906,2300,6.48,447429,446263,435522,493472,452678,624424,493316,457477,54.0201,0.002,0,0,1,0,0,3,38,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,54,2016,Regular,0,0
FF,2016-05-15,92.2,-1.2187,5.6833,Jacob deGrom,543022,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,COL,NYM,B,NA,NA,0,0,2016,-0.6143,1.4627666666666668,0.942,0.857,NA,NA,NA,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152324,6.077,-133.928,-8.709,-6.348,27.656,-16.024,3.37,1.44,NA,NA,NA,93.262,2284,6.761,447429,446263,435522,493472,452678,624424,493316,457477,53.7396,NA,NA,NA,NA,NA,NA,NA,39,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,55,2016,Regular,0,0
FF,2016-05-15,91.7,-1.3072,5.6993,Jacob deGrom,543022,594798,single,hit_into_play_no_out,NA,NA,NA,NA,5,Tyler Chatwood singles on a soft line drive to second baseman Neil Walker.,R,R,R,COL,NYM,X,NA,line_drive,1,0,2016,-0.5210583333333333,1.6505333333333334,0.222,2.099,NA,NA,NA,2,5,Bot,165.49,128.69,NA,NA,608700,NA,160515_152338,4.271,-133.369,-5.927,-5.023,31.029,-14.039,3.31,1.44,220,65.5,36.388,92.216,2212,6.634,447429,446263,435522,493472,452678,624424,493316,457477,53.8668,0.62,0.594,0.9,1,1,0,4,39,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,56,2016,Regular,0,0
SL,2016-05-15,86.4,-1.3509,5.5429,Jacob deGrom,453568,594798,NA,called_strike,NA,NA,NA,NA,4,NA,R,L,R,COL,NYM,S,NA,NA,0,0,2016,0.5185166666666666,0.4365,-0.329,2.338,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152434,0.509,-125.77,-1.923,7.634,20.308,-29.396,3.51,1.5,NA,NA,NA,87.569,2291,6.436,447429,446263,435522,493472,452678,624424,493316,457477,54.0645,NA,NA,NA,NA,NA,NA,NA,40,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,57,2016,Regular,1,0
SL,2016-05-15,86.4,-1.3727,5.6666,Jacob deGrom,453568,594798,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,COL,NYM,B,NA,NA,0,1,2016,0.44615,0.7432333333333333,0.166,1.182,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152453,2.007,-125.697,-5.452,6.813,18.407,-25.852,3.51,1.49,NA,NA,NA,88.019,2360,6.564,447429,446263,435522,493472,452678,624424,493316,457477,53.9364,NA,NA,NA,NA,NA,NA,NA,40,2,Slider,1,3,1,3,3,1,1,3,Standard,Standard,58,2016,Regular,1,0
CU,2016-05-15,80,-1.266,5.8795,Jacob deGrom,453568,594798,NA,foul,NA,NA,NA,NA,6,NA,R,L,R,COL,NYM,S,NA,NA,1,1,2016,0.4545,-0.14256666666666667,0.413,2.141,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152512,2.033,-116.384,-0.528,5.827,19.343,-35.418,3.4,1.54,160,103,7.7359,80.456,NA,6.203,447429,446263,435522,493472,452678,624424,493316,457477,54.297,NA,NA,NA,NA,NA,NA,NA,40,3,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,59,2016,Regular,1,0
SL,2016-05-15,85.2,-1.4159,5.6936,Jacob deGrom,453568,594798,NA,foul,NA,NA,NA,NA,14,NA,R,L,R,COL,NYM,S,NA,NA,1,2,2016,0.5407833333333333,0.5339666666666667,0.141,1.416,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152545,1.742,-124.06,-4.159,7.564,23.01,-28.448,3.4,1.54,63,91.3,2.4845,86.025,2282,6.447,447429,446263,435522,493472,452678,624424,493316,457477,54.0536,NA,NA,NA,NA,NA,NA,NA,40,4,Slider,1,3,1,3,3,1,1,3,Standard,Standard,60,2016,Regular,1,0
SL,2016-05-15,91.7,-1.2758,5.8511,Jacob deGrom,453568,594798,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,COL,NYM,B,NA,NA,1,2,2016,-0.10355833333333334,1.1058666666666668,0.448,4.204,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152636,3.802,-133.592,0.041,0.353,22.843,-20.432,3.4,1.49,NA,NA,NA,93.673,2166,6.716,447429,446263,435522,493472,452678,624424,493316,457477,53.7846,NA,NA,NA,NA,NA,NA,NA,40,5,Slider,1,3,1,3,3,1,1,3,Standard,Standard,61,2016,Regular,1,0
CU,2016-05-15,81.6,-1.3952,5.7764,Jacob deGrom,453568,594798,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,COL,NYM,S,NA,NA,2,2,2016,0.5282583333333334,-0.19273333333333334,-1.431,1.9,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152654,-1.871,-118.817,-1.127,7.015,14.908,-36.165,3.4,1.54,132,71.5,13.1005,82.975,NA,6.31,447429,446263,435522,493472,452678,624424,493316,457477,54.1903,NA,NA,NA,NA,NA,NA,NA,40,6,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,62,2016,Regular,1,0
FF,2016-05-15,92,-1.1834,5.6153,Jacob deGrom,453568,594798,NA,foul,NA,NA,NA,NA,1,NA,R,L,R,COL,NYM,S,NA,NA,2,2,2016,-0.7479,1.0112666666666668,-0.312,3.116,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152726,3.244,-134.013,-2.459,-8.13,27.049,-21.729,3.4,1.54,206,72.8,51.3804,93.57,2231,6.858,447429,446263,435522,493472,452678,624424,493316,457477,53.642,NA,NA,NA,NA,NA,NA,NA,40,7,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,63,2016,Regular,1,0
FF,2016-05-15,92.1,-1.1511,5.7604,Jacob deGrom,453568,594798,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,COL,NYM,B,NA,NA,2,2,2016,0.038391666666666664,1.0743333333333334,-1.25,4.02,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152754,-0.923,-134.128,-0.33,2.222,25.902,-20.852,3.47,1.49,NA,NA,NA,93.417,2250,6.625,447429,446263,435522,493472,452678,624424,493316,457477,53.8754,NA,NA,NA,NA,NA,NA,NA,40,8,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,64,2016,Regular,1,0
SL,2016-05-15,86.3,-1.3624,5.7551,Jacob deGrom,453568,594798,walk,ball,NA,NA,NA,NA,11,Charlie Blackmon walks.   Tyler Chatwood to 2nd.,R,L,R,COL,NYM,B,NA,NA,3,2,2016,0.25688333333333335,0.5712333333333334,-1.235,3.311,NA,NA,543022,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152818,-0.788,-125.738,-0.234,4.53,21.342,-27.886,3.37,1.47,NA,NA,NA,87.401,2408,6.429,447429,446263,435522,493472,452678,624424,493316,457477,54.0709,NA,NA,0.7,1,0,0,NA,40,9,Slider,1,3,1,3,3,1,1,3,Standard,Standard,65,2016,Regular,1,0
FF,2016-05-15,90.7,-0.9838,5.8317,Jacob deGrom,596115,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,COL,NYM,B,NA,NA,0,0,2016,-0.468175,1.0356333333333334,0.822,4.025,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_152939,4.663,-132.078,-0.12,-4.312,27.194,-21.762,3.46,1.58,NA,NA,NA,92.019,2170,6.769,447429,446263,435522,493472,452678,624424,493316,457477,53.7315,NA,NA,NA,NA,NA,NA,NA,41,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,66,2016,Regular,1,1
FF,2016-05-15,92.4,-1.068,5.9766,Jacob deGrom,596115,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,COL,NYM,B,NA,NA,1,0,2016,-0.13556666666666667,1.5043333333333333,1.366,3.14,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_153001,5.776,-134.531,-3.616,-0.069,26.303,-15.248,3.53,1.59,NA,NA,NA,94.134,2233,6.827,447429,446263,435522,493472,452678,624424,493316,457477,53.6736,NA,NA,NA,NA,NA,NA,NA,41,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,67,2016,Regular,1,1
FF,2016-05-15,91.4,-1.0349,5.8075,Jacob deGrom,596115,594798,NA,foul,NA,NA,NA,NA,1,NA,R,R,R,COL,NYM,S,NA,NA,2,0,2016,-0.5419333333333334,1.0442333333333333,-0.343,3.198,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_153026,2.493,-133.152,-2.404,-5.343,26.689,-21.456,3.51,1.59,NA,NA,NA,92.842,2056,6.781,447429,446263,435522,493472,452678,624424,493316,457477,53.7193,NA,NA,NA,NA,NA,NA,NA,41,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,68,2016,Regular,1,1
FF,2016-05-15,92,-1.1448,5.7004,Jacob deGrom,596115,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,COL,NYM,B,NA,NA,2,1,2016,-0.8049583333333333,1.3165666666666667,1.128,1.28,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_153055,6.761,-133.682,-7.536,-8.859,26.237,-17.861,3.49,1.59,NA,NA,NA,93.408,2140,6.859,447429,446263,435522,493472,452678,624424,493316,457477,53.6418,NA,NA,NA,NA,NA,NA,NA,41,4,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,69,2016,Regular,1,1
FF,2016-05-15,92.5,-1.0769,5.7617,Jacob deGrom,596115,594798,NA,foul,NA,NA,NA,NA,9,NA,R,R,R,COL,NYM,S,NA,NA,3,1,2016,-0.5753333333333334,1.5473333333333332,0.502,1.656,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_153121,4.67,-134.512,-7.202,-5.867,28.947,-14.859,3.51,1.59,205,71.3,44.2392,93.805,2324,6.899,447429,446263,435522,493472,452678,624424,493316,457477,53.6012,NA,NA,NA,NA,NA,NA,NA,41,5,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,70,2016,Regular,1,1
FF,2016-05-15,94.2,-1.0624,5.6332,Jacob deGrom,596115,594798,NA,foul,NA,NA,NA,NA,3,NA,R,R,R,COL,NYM,S,NA,NA,3,2,2016,-0.384675,1.3366333333333333,0.565,3.009,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_153156,4.327,-137.006,-3.652,-3.518,26.982,-16.851,3.51,1.59,218,74.9,27.9684,96.077,2356,7.017,447429,446263,435522,493472,452678,624424,493316,457477,53.4832,NA,NA,NA,NA,NA,NA,NA,41,6,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,71,2016,Regular,1,1
SL,2016-05-15,87.8,-1.2626,5.57,Jacob deGrom,596115,594798,NA,foul,NA,NA,NA,NA,5,NA,R,R,R,COL,NYM,S,NA,NA,3,2,2016,0.21791666666666668,0.4623,0.034,2.369,NA,543022,453568,2,5,Bot,NA,NA,NA,NA,608700,NA,160515_153235,2.047,-127.863,-2.203,4.187,23.274,-29.026,3.51,1.59,194,67.5,48.9945,88.861,2393,6.536,447429,446263,435522,493472,452678,624424,493316,457477,53.9647,NA,NA,NA,NA,NA,NA,NA,41,7,Slider,1,3,1,3,3,1,1,3,Standard,Standard,72,2016,Regular,1,1
FF,2016-05-15,93.3,-1.016,5.7202,Jacob deGrom,596115,594798,field_out,hit_into_play,NA,NA,NA,NA,5,Trevor Story lines out to left fielder Michael Conforto.,R,R,R,COL,NYM,X,7,line_drive,3,2,2016,-0.4473,1.1302333333333334,-0.174,2.765,NA,543022,453568,2,5,Bot,70.56,97.15,NA,NA,608700,NA,160515_153313,2.479,-135.928,-3.657,-4.299,27.594,-19.861,3.51,1.59,337,109.3,15.205,94.842,2360,6.807,447429,446263,435522,493472,452678,624424,493316,457477,53.6934,0.715,0.866,0,1,0,0,6,41,8,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,73,2016,Regular,1,1
CU,2016-05-15,76.6,-1.3048,5.9157,Jacob deGrom,571448,594798,NA,called_strike,NA,NA,NA,NA,1,NA,R,R,R,COL,NYM,S,NA,NA,0,0,2016,0.6103666666666666,-0.11676666666666667,-0.762,3.06,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,608700,NA,160515_154324,-0.52,-111.634,1.741,6.845,16.471,-34.942,3.49,1.58,NA,NA,NA,77.717,NA,6.404,447429,446263,435522,493472,452678,624424,493316,457477,54.0965,NA,NA,NA,NA,NA,NA,NA,46,1,Curveball,1,3,1,3,3,1,1,3,Standard,Standard,74,2016,Regular,0,0
FF,2016-05-15,90.6,-1.14,5.5631,Jacob deGrom,571448,594798,NA,foul,NA,NA,NA,NA,3,NA,R,R,R,COL,NYM,S,NA,NA,0,1,2016,-0.3832833333333333,1.2907666666666666,0.333,3.207,NA,NA,NA,0,6,Bot,NA,NA,NA,NA,608700,NA,160515_154337,3.808,-131.968,-2.704,-3.244,25.833,-18.561,3.39,1.58,NA,NA,NA,92.146,2187,6.892,447429,446263,435522,493472,452678,624424,493316,457477,53.6084,NA,NA,NA,NA,NA,NA,NA,46,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,75,2016,Regular,0,0
FF,2016-05-15,92,-1.1137,5.8328,Jacob deGrom,571448,594798,field_out,hit_into_play,NA,NA,NA,NA,12,Nolan Arenado flies out to right fielder Alejandro De Aza.,R,R,R,COL,NYM,X,9,fly_ball,0,2,2016,-0.32761666666666667,1.3624333333333334,0.631,3.686,NA,NA,NA,0,6,Bot,164.47,122.07,NA,NA,608700,NA,160515_154354,4.385,-133.949,-1.749,-2.617,25.875,-17.195,3.39,1.58,243,81.4,51.834,93.505,2245,6.735,447429,446263,435522,493472,452678,624424,493316,457477,53.7658,0.028,0.032,0,1,0,0,3,46,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,76,2016,Regular,0,0
SL,2016-05-15,90.9,-1.1517,5.9428,Jacob deGrom,467827,594798,field_out,hit_into_play,NA,NA,NA,NA,3,Gerardo Parra lines out to center fielder Yoenis Cespedes.,R,L,R,COL,NYM,X,8,line_drive,0,0,2016,-0.24133333333333334,1.2549333333333332,0.507,3.169,NA,NA,NA,1,6,Bot,135.03,80.87,NA,NA,608700,NA,160515_154438,4.014,-132.382,-2.621,-1.457,22.675,-18.763,3.28,1.52,352,90.1,24.865,92.401,2217,6.487,447429,446263,435522,493472,452678,624424,493316,457477,54.0134,0.102,0.119,0,1,0,0,3,47,1,Slider,1,3,1,3,3,1,1,3,Standard,Standard,77,2016,Regular,0,0
SL,2016-05-15,91.3,-1.2679,5.8351,Jacob deGrom,471865,594798,home_run,hit_into_play_score,NA,NA,NA,NA,9,Carlos Gonzalez homers (5) on a line drive to left center field.,R,L,R,COL,NYM,X,NA,line_drive,0,0,2016,-0.49044166666666666,1.0987,0.63,1.674,NA,NA,NA,2,6,Bot,91.37,19.84,NA,NA,608700,NA,160515_154518,4.958,-132.846,-6.104,-4.724,22.601,-20.657,3.51,1.62,416,103.6,28.332,93.149,2138,6.746,447429,446263,435522,493472,452678,624424,493316,457477,53.7542,0.893,1.741,2,1,0,3,6,48,1,Slider,1,3,1,3,3,1,1,3,Strategic,Standard,78,2016,Regular,0,0
SL,2016-05-15,86.6,-1.1184,5.7775,Jacob deGrom,448602,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,COL,NYM,B,NA,NA,0,0,2016,0.14833333333333334,0.63,1.62,2.699,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,608700,NA,160515_154609,5.545,-126.007,-1.594,3.21,26.244,-27.29,3.66,1.69,NA,NA,NA,87.448,2298,6.725,447429,446263,435522,493472,452678,624424,493316,457477,53.7751,NA,NA,NA,NA,NA,NA,NA,49,1,Slider,2,3,2,3,3,2,2,3,Standard,Standard,79,2016,Regular,0,0
SL,2016-05-15,85.9,-1.4534,5.7613,Jacob deGrom,448602,594798,NA,called_strike,NA,NA,NA,NA,9,NA,R,R,R,COL,NYM,S,NA,NA,1,0,2016,0.43223333333333336,0.48236666666666667,0.407,1.833,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,608700,NA,160515_154620,2.576,-125.099,-3.404,6.479,22.258,-28.933,3.61,1.62,NA,NA,NA,87.2,2314,6.706,447429,446263,435522,493472,452678,624424,493316,457477,53.7948,NA,NA,NA,NA,NA,NA,NA,49,2,Slider,2,3,2,3,3,2,2,3,Standard,Standard,80,2016,Regular,0,0
SL,2016-05-15,86.7,-1.1326,5.8967,Jacob deGrom,448602,594798,NA,ball,NA,NA,NA,NA,14,NA,R,R,R,COL,NYM,B,NA,NA,1,1,2016,0.316725,0.7991333333333334,1.328,1.184,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,608700,NA,160515_154634,4.428,-126.138,-5.772,5.277,20.774,-25.233,3.59,1.62,NA,NA,NA,88.028,2266,6.566,447429,446263,435522,493472,452678,624424,493316,457477,53.9346,NA,NA,NA,NA,NA,NA,NA,49,3,Slider,2,3,2,3,3,2,2,3,Standard,Standard,81,2016,Regular,0,0
FF,2016-05-15,92,-1.0698,5.804,Jacob deGrom,448602,594798,NA,ball,NA,NA,NA,NA,12,NA,R,R,R,COL,NYM,B,NA,NA,2,1,2016,-0.084075,1.4642,1.196,2.692,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,608700,NA,160515_154650,5.066,-133.849,-4.424,0.606,27.412,-16.004,3.62,1.62,NA,NA,NA,93.286,2299,6.753,447429,446263,435522,493472,452678,624424,493316,457477,53.7478,NA,NA,NA,NA,NA,NA,NA,49,4,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,82,2016,Regular,0,0
SL,2016-05-15,86.9,-1.1601,5.7661,Jacob deGrom,448602,594798,NA,swinging_strike,NA,NA,NA,NA,5,NA,R,R,R,COL,NYM,S,NA,NA,3,1,2016,0.5644416666666666,0.44653333333333334,-0.022,2.673,NA,NA,NA,2,6,Bot,NA,NA,NA,NA,608700,NA,160515_154704,0.726,-126.611,-1.347,8.265,20.824,-29.251,3.57,1.62,NA,NA,NA,88.238,2419,6.453,447429,446263,435522,493472,452678,624424,493316,457477,54.0476,NA,NA,NA,NA,NA,NA,NA,49,5,Slider,2,3,2,3,3,2,2,3,Standard,Standard,83,2016,Regular,0,0
SL,2016-05-15,86.1,-1.0376,5.7837,Jacob deGrom,448602,594798,field_out,hit_into_play,NA,NA,NA,NA,5,"Mark Reynolds grounds out, third baseman Eric Campbell to first baseman Lucas Duda.",R,R,R,COL,NYM,X,5,ground_ball,3,2,2016,0.5449583333333333,0.501,-0.217,2.394,NA,NA,NA,2,6,Bot,94.93,167.34,NA,NA,608700,NA,160515_154720,0.101,-125.357,-2.027,7.848,21.194,-28.705,3.57,1.62,13,82.2,-10.649,87.316,2240,6.473,447429,446263,435522,493472,452678,624424,493316,457477,54.0275,0.082,0.066,0,1,0,0,2,49,6,Slider,2,3,2,3,3,2,2,3,Standard,Standard,84,2016,Regular,0,0
CU,2016-05-15,78,-1.2923,5.8488,Jacob deGrom,518934,594798,NA,called_strike,NA,NA,NA,NA,14,NA,R,R,R,COL,NYM,S,NA,NA,0,0,2016,0.7551,0.08246666666666666,0.87,2.216,NA,NA,NA,0,7,Bot,NA,NA,NA,NA,608700,NA,160515_155757,2.376,-113.571,-0.528,8.423,18.184,-33.185,3.5,1.64,NA,NA,NA,78.546,NA,6.193,447429,446263,435522,493472,452678,624424,493316,457477,54.3078,NA,NA,NA,NA,NA,NA,NA,53,1,Curveball,2,3,2,3,3,2,2,3,Standard,Standard,85,2016,Regular,0,0
